species_a,species_b,class_a,class_b,order_a,order_b,family_a,family_b,genus_a,genus_b,pair_class,relation,divergence_mya,divergence_years,divergence_source,timetree_study_count,timetree_ci_low,timetree_ci_high,timetree_name_a,timetree_name_b,n_calls_a,n_calls_b,n_pairs,alignment_r,alignment_fisher_z,log10_divergence_mya
African savanna elephant (Loxodonta africana),Drill (Mandrillus leucophaeus),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Mandrillus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Mandrillus leucophaeus,8,7,56,0.08528063080266578,0.085488280264988,1.9964621982914958
African savanna elephant (Loxodonta africana),Eastern Gorilla (Gorilla beringei),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Hominidae,Loxodonta,Gorilla,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Gorilla beringei,8,3,24,-0.37631254825805216,-0.3957568855302747,1.9964621982914958
African savanna elephant (Loxodonta africana),Egyptian fruit bat (Rousettus aegyptiacus),Mammalia,Mammalia,Proboscidea,Chiroptera,Elephantidae,Pteropodidae,Loxodonta,Rousettus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Rousettus aegyptiacus,8,5,40,0.2429606280007318,0.24791807668886928,1.9964621982914958
African savanna elephant (Loxodonta africana),European starling (Sturnus vulgaris),Mammalia,Aves,Proboscidea,Passeriformes,Elephantidae,Sturnidae,Loxodonta,Sturnus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Loxodonta africana,Sturnus vulgaris,8,6,48,0.08954309835688347,0.08978357415066737,2.503722606486479
African savanna elephant (Loxodonta africana),Gelada (Theropithecus gelada),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Theropithecus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Theropithecus gelada,8,8,64,0.1356133817940902,0.13645403246726584,1.9964621982914958
African savanna elephant (Loxodonta africana),"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Hylobatidae,Loxodonta,,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Hylobates,8,4,32,0.018012362524176085,0.01801431091168658,1.9964621982914958
African savanna elephant (Loxodonta africana),Gray wolf (Canis lupus),Mammalia,Mammalia,Proboscidea,Carnivora,Elephantidae,Canidae,Loxodonta,Canis,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Canis lupus,8,5,40,-0.17147587728880345,-0.1731868569316758,1.9964621982914958
African savanna elephant (Loxodonta africana),Greater sac-winged bat (Saccopteryx bilineata),Mammalia,Mammalia,Proboscidea,Chiroptera,Elephantidae,Emballonuridae,Loxodonta,Saccopteryx,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Saccopteryx bilineata,8,5,40,-0.2648715185166102,-0.27134027046889986,1.9964621982914958
African savanna elephant (Loxodonta africana),Green tree frog (Hyla cinerea),Mammalia,Amphibia,Proboscidea,Anura,Elephantidae,Hylidae,Loxodonta,Hyla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Loxodonta africana,8,7,56,-0.01349638998357748,-0.013497209540400385,2.546155753178947
African savanna elephant (Loxodonta africana),Howler monkey (Alouatta spp.),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Atelidae,Loxodonta,Alouatta,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Alouatta,8,6,48,0.004289354494459205,0.004289380800734444,1.9964621982914958
African savanna elephant (Loxodonta africana),Indri (Indri indri),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Indriidae,Loxodonta,Indri,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Indri indri,8,6,48,0.29772499666720753,0.3070214689443193,1.9964621982914958
African savanna elephant (Loxodonta africana),Japanese macaque (Macaca fuscata),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Macaca,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Macaca fuscata,8,8,64,-0.12475760084202918,-0.12541097495127362,1.9964621982914958
African savanna elephant (Loxodonta africana),Japanese tit (Parus minor),Mammalia,Aves,Proboscidea,Passeriformes,Elephantidae,Paridae,Loxodonta,Parus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Loxodonta africana,Parus minor,8,4,32,-0.19965638533281024,-0.20237464771503194,2.503722606486479
African savanna elephant (Loxodonta africana),Langurs (Semnopithecus spp. / Trachypithecus spp.),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Semnopithecus,8,5,40,-0.12220749480693585,-0.1228213814607316,1.9964621982914958
African savanna elephant (Loxodonta africana),L’Hoest’s monkey (Allochrocebus lhoesti),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Allochrocebus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Allochrocebus lhoesti,8,7,56,0.11107298532800776,0.11153317346726417,1.9964621982914958
African savanna elephant (Loxodonta africana),Mandrill (Mandrillus sphinx),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Mandrillus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Mandrillus sphinx,8,7,56,0.1265690470785126,0.12725148572776418,1.9964621982914958
African savanna elephant (Loxodonta africana),Meerkat (Suricata suricatta),Mammalia,Mammalia,Proboscidea,Carnivora,Elephantidae,Herpestidae,Loxodonta,Suricata,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Suricata suricatta,Loxodonta africana,8,7,56,-0.2569377377834804,-0.26282691767881405,1.9964621982914958
African savanna elephant (Loxodonta africana),Mona monkey (Cercopithecus mona),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Cercopithecus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Cercopithecus mona,8,6,48,-0.08084554305187266,-0.08102237256556448,1.9964621982914958
African savanna elephant (Loxodonta africana),Mouse lemurs (Microcebus spp.),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cheirogaleidae,Loxodonta,Microcebus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Microcebus,8,6,48,-0.05886028743354237,-0.05892840356203879,1.9964621982914958
African savanna elephant (Loxodonta africana),Olive baboon (Papio anubis),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Papio,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Papio anubis,8,14,112,-0.05328076020416508,-0.0533312647639669,1.9964621982914958
African savanna elephant (Loxodonta africana),Patas monkey (Erythrocebus patas),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Erythrocebus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Erythrocebus patas,8,6,48,-0.07028798239182309,-0.07040407697925524,1.9964621982914958
African savanna elephant (Loxodonta africana),Plain-tailed wren (Pheugopedius euophrys),Mammalia,Aves,Proboscidea,Passeriformes,Elephantidae,Troglodytidae,Loxodonta,Pheugopedius,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Loxodonta africana,Pheugopedius euophrys,8,3,24,-0.1340625838917631,-0.1348745166021707,2.503722606486479
African savanna elephant (Loxodonta africana),Poison dart frogs (Dendrobatidae; various genera),Mammalia,Amphibia,Proboscidea,Anura,Elephantidae,Dendrobatidae,Loxodonta,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Loxodonta africana,8,2,16,-0.4319858135453739,-0.4623355230838492,2.546155753178947
African savanna elephant (Loxodonta africana),Putty-nosed monkey (Cercopithecus nictitans),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Cercopithecus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Cercopithecus nictitans,8,7,56,-0.21628924965173107,-0.21975994631314996,1.9964621982914958
African savanna elephant (Loxodonta africana),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Piliocolobus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Piliocolobus,8,5,40,-0.10729714010270769,-0.10771176705264046,1.9964621982914958
African savanna elephant (Loxodonta africana),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Cercopithecus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Cercopithecus ascanius,8,7,56,0.03655514069719979,0.03657143637843022,1.9964621982914958
African savanna elephant (Loxodonta africana),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Macaca,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Macaca mulatta,8,8,64,-0.1256128119933993,-0.1262798018369393,1.9964621982914958
African savanna elephant (Loxodonta africana),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Lemuridae,Loxodonta,Lemur,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Lemur catta,8,6,48,0.01973112696491114,0.019733688120026693,1.9964621982914958
African savanna elephant (Loxodonta africana),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Hylobatidae,Loxodonta,Symphalangus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Symphalangus syndactylus,8,4,32,0.1613796471559363,0.16280291195542598,1.9964621982914958
African savanna elephant (Loxodonta africana),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Proboscidea,Carnivora,Elephantidae,Hyaenidae,Loxodonta,Crocuta,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Crocuta crocuta,Loxodonta africana,8,6,48,-0.017146443143157185,-0.017148123793991464,1.9964621982914958
African savanna elephant (Loxodonta africana),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Miopithecus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Miopithecus talapoin,8,7,56,0.053942146958370255,0.05399455797197886,1.9964621982914958
African savanna elephant (Loxodonta africana),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cebidae,Loxodonta,Sapajus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Sapajus apella,8,8,64,0.07377174203130601,0.07390600931362688,1.9964621982914958
African savanna elephant (Loxodonta africana),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Proboscidea,Anura,Elephantidae,Leptodactylidae,Loxodonta,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Loxodonta africana,8,3,24,-0.04987599238561036,-0.049917411640183706,2.546155753178947
African savanna elephant (Loxodonta africana),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Chlorocebus,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Chlorocebus pygerythrus,8,8,64,-0.28349628833149565,-0.2914798404707481,1.9964621982914958
African savanna elephant (Loxodonta africana),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Hominidae,Loxodonta,Gorilla,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Gorilla gorilla,8,9,72,-0.034182427759648394,-0.03419575045430832,1.9964621982914958
African savanna elephant (Loxodonta africana),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Proboscidea,Passeriformes,Elephantidae,Ploceidae,Loxodonta,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Loxodonta africana,Plocepasser mahali,8,4,32,-0.10285826232795965,-0.1032233232194212,2.503722606486479
African savanna elephant (Loxodonta africana),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Proboscidea,Primates,Elephantidae,Cercopithecidae,Loxodonta,Papio,Mammalia,same_class,99.1887,99188700.0,TimeTree API pairwise summaryjson,27.0,94.7,101.9,Loxodonta africana,Papio cynocephalus,8,7,56,-0.14550761420674163,-0.14654777856549667,1.9964621982914958
African savanna elephant (Loxodonta africana),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Proboscidea,Passeriformes,Elephantidae,Estrildidae,Loxodonta,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Loxodonta africana,Taeniopygia guttata,8,7,56,-0.37570478448805494,-0.3950490455220027,2.503722606486479
American bullfrog (Lithobates catesbeianus),Bengalese finch (Lonchura striata domestica),Amphibia,Aves,Anura,Passeriformes,Ranidae,Estrildidae,Lithobates,Lonchura,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Lonchura striata domestica,5,6,30,-0.12096120955987226,-0.12155639607140256,2.546155753178947
American bullfrog (Lithobates catesbeianus),Black-and-white colobus (Colobus guereza),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Colobus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Colobus guereza,5,5,25,0.4732302110469361,0.5142245357280598,2.546155753178947
American bullfrog (Lithobates catesbeianus),Bonobo (Pan paniscus),Amphibia,Mammalia,Anura,Primates,Ranidae,Hominidae,Lithobates,Pan,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Pan paniscus,5,14,70,0.08347169341211982,0.08366637158197086,2.546155753178947
American bullfrog (Lithobates catesbeianus),Bornean Orangutan (Pongo pygmaeus),Amphibia,Mammalia,Anura,Primates,Ranidae,Hominidae,Lithobates,Pongo,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Pongo pygmaeus,5,32,160,0.16064653133325785,0.16205028405539587,2.546155753178947
American bullfrog (Lithobates catesbeianus),Brown lemurs (Eulemur spp.),Amphibia,Mammalia,Anura,Primates,Ranidae,Lemuridae,Lithobates,Eulemur,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Eulemur,5,5,25,0.2360401377425728,0.2405764299589781,2.546155753178947
American bullfrog (Lithobates catesbeianus),Campbell's monkey (Cercopithecus campbelli),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Cercopithecus campbelli,5,7,35,-0.13114689891226772,-0.13190664221459855,2.546155753178947
American bullfrog (Lithobates catesbeianus),Carolina chickadee (Poecile carolinensis),Amphibia,Aves,Anura,Passeriformes,Ranidae,Paridae,Lithobates,Poecile,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Poecile carolinensis,Aquarana catesbeiana,5,4,20,-0.39604621285616687,-0.41895085144158006,2.546155753178947
American bullfrog (Lithobates catesbeianus),Chacma baboon (Papio ursinus),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Papio,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Papio ursinus,5,6,30,0.1823776065187169,0.18444100132322513,2.546155753178947
American bullfrog (Lithobates catesbeianus),Chestnut-crowned babbler (Pomatostomus ruficeps),Amphibia,Aves,Anura,Passeriformes,Ranidae,Pomatostomidae,Lithobates,Pomatostomus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Pomatostomus ruficeps,5,4,20,-0.2958792500424439,-0.3049974200158445,2.546155753178947
American bullfrog (Lithobates catesbeianus),Chimpanzee (Pan troglodytes),Amphibia,Mammalia,Anura,Primates,Ranidae,Hominidae,Lithobates,Pan,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Pan troglodytes,5,13,65,0.10846406242713781,0.10889243034133257,2.546155753178947
American bullfrog (Lithobates catesbeianus),Common marmoset (Callithrix jacchus),Amphibia,Mammalia,Anura,Primates,Ranidae,Callitrichidae,Lithobates,Callithrix,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Callithrix jacchus,5,8,40,-0.03308899030241713,-0.033101074413821714,2.546155753178947
American bullfrog (Lithobates catesbeianus),Crowned monkey / Crowned guenon (Cercopithecus pogonias),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Cercopithecus pogonias,5,5,25,0.13823459216052922,0.13912532637429834,2.546155753178947
American bullfrog (Lithobates catesbeianus),De Brazza’s monkey (Cercopithecus neglectus),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Cercopithecus neglectus,5,7,35,0.28640599220622126,0.29464668622689555,2.546155753178947
American bullfrog (Lithobates catesbeianus),Diana monkey (Cercopithecus diana),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Cercopithecus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Cercopithecus diana,5,6,30,0.08804890634978377,0.08827750692093561,2.546155753178947
American bullfrog (Lithobates catesbeianus),Drill (Mandrillus leucophaeus),Amphibia,Mammalia,Anura,Primates,Ranidae,Cercopithecidae,Lithobates,Mandrillus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Mandrillus leucophaeus,5,7,35,0.406426847883275,0.43132357731206367,2.546155753178947
American bullfrog (Lithobates catesbeianus),Eastern Gorilla (Gorilla beringei),Amphibia,Mammalia,Anura,Primates,Ranidae,Hominidae,Lithobates,Gorilla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Gorilla beringei,5,3,15,0.47390778237375125,0.5150979959499092,2.546155753178947
American bullfrog (Lithobates catesbeianus),Egyptian fruit bat (Rousettus aegyptiacus),Amphibia,Mammalia,Anura,Chiroptera,Ranidae,Pteropodidae,Lithobates,Rousettus,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Aquarana catesbeiana,Rousettus aegyptiacus,5,5,25,0.4769057331872542,0.518971383517966,2.546155753178947
